Image_Metadata_Well,Image_Metadata_Plate,Mouse,Plate_Number,Marker,Genotype,DaysIV,Cell_Type,Trt
B5,2010.12.13.15.21.27,249*,I12,GADGeph,A,21,H,No
B6,2010.12.13.15.21.27,249*,I12,GADGamma,A,21,H,No
B7,2010.12.13.15.21.27,8927,I12,GADGamma,B,21,H,No
B8,2010.12.13.15.21.27,8927,I12,GADGeph,B,21,H,No
B9,2010.12.13.15.21.27,8927,I12,beta,B,21,H,No
B10,2010.12.13.15.21.27,8927,I12,SynPSD,B,21,H,No
B11,2010.12.13.15.21.27,8927,I12,NeuFos,B,21,H,No
C2,2010.12.13.15.21.27,249*,I12,NeuFos,A,21,H,No
C3,2010.12.13.15.21.27,249*,I12,SynPSD,A,21,H,No
C4,2010.12.13.15.21.27,249*,I12,beta,A,21,H,No
C5,2010.12.13.15.21.27,249*,I12,GADGeph,A,21,H,No
C6,2010.12.13.15.21.27,249*,I12,GADGamma,A,21,H,No
C7,2010.12.13.15.21.27,8927,I12,GADGamma,B,21,H,No
C8,2010.12.13.15.21.27,8927,I12,GADGeph,B,21,H,No
C9,2010.12.13.15.21.27,8927,I12,beta,B,21,H,No
C10,2010.12.13.15.21.27,8927,I12,SynPSD,B,21,H,No
C11,2010.12.13.15.21.27,8927,I12,NeuFos,B,21,H,No
D2,2010.12.13.15.21.27,249*,I12,NeuFos,A,21,H,No
D3,2010.12.13.15.21.27,249*,I12,SynPSD,A,21,H,No
D4,2010.12.13.15.21.27,249*,I12,beta,A,21,H,No
D5,2010.12.13.15.21.27,249*,I12,GADGeph,A,21,H,No
D6,2010.12.13.15.21.27,249*,I12,GADGamma,A,21,H,No
D7,2010.12.13.15.21.27,8927,I12,GADGamma,B,21,H,No
D8,2010.12.13.15.21.27,8927,I12,GADGeph,B,21,H,No
D9,2010.12.13.15.21.27,8927,I12,beta,B,21,H,No
D10,2010.12.13.15.21.27,8927,I12,SynPSD,B,21,H,No
D11,2010.12.13.15.21.27,8927,I12,NeuFos,B,21,H,No
E2,2010.12.13.15.21.27,249*,I12,NeuFos,A,21,H,No
E3,2010.12.13.15.21.27,249*,I12,SynPSD,A,21,H,No
E4,2010.12.13.15.21.27,249*,I12,GFAP,A,21,H,No
E5,2010.12.13.15.21.27,249*,I12,GADGeph,A,21,H,No
E6,2010.12.13.15.21.27,249*,I12,GADGamma,A,21,H,No
E7,2010.12.13.15.21.27,8927,I12,GADGamma,B,21,H,No
E8,2010.12.13.15.21.27,8927,I12,GADGeph,B,21,H,No
E9,2010.12.13.15.21.27,8927,I12,GFAP,B,21,H,No
E10,2010.12.13.15.21.27,8927,I12,SynPSD,B,21,H,No
E11,2010.12.13.15.21.27,8927,I12,NeuFos,B,21,H,No
F2,2010.12.13.15.21.27,249*,I12,NeuFos,A,21,H,No
F3,2010.12.13.15.21.27,249*,I12,SynPSD,A,21,H,No
F4,2010.12.13.15.21.27,249*,I12,GFAP,A,21,H,No
F5,2010.12.13.15.21.27,249*,I12,GADGeph,A,21,H,No
F6,2010.12.13.15.21.27,249*,I12,GADGamma,A,21,H,No
F7,2010.12.13.15.21.27,8927,I12,GADGamma,B,21,H,No
F8,2010.12.13.15.21.27,8927,I12,GADGeph,B,21,H,No
F9,2010.12.13.15.21.27,8927,I12,GFAP,B,21,H,No
F10,2010.12.13.15.21.27,8927,I12,SynPSD,B,21,H,No
F11,2010.12.13.15.21.27,8927,I12,NeuFos,B,21,H,No
G2,2010.12.13.15.21.27,249*,I12,NeuFos,A,21,H,No
G3,2010.12.13.15.21.27,249*,I12,SynPSD,A,21,H,No
G4,2010.12.13.15.21.27,249*,I12,GFAP,A,21,H,No
G5,2010.12.13.15.21.27,249*,I12,GADGeph,A,21,H,No
G6,2010.12.13.15.21.27,249*,I12,GADGamma,A,21,H,No
G7,2010.12.13.15.21.27,8927,I12,GADGamma,B,21,H,No
G8,2010.12.13.15.21.27,8927,I12,GADGeph,B,21,H,No
G9,2010.12.13.15.21.27,8927,I12,GFAP,B,21,H,No
G10,2010.12.13.15.21.27,8927,I12,SynPSD,B,21,H,No
G11,2010.12.13.15.21.27,8927,I12,NeuFos,B,21,H,No
B2,2010.12.13.16.58.35,7080,I13,NeuFos,A,14,H,No
B3,2010.12.13.16.58.35,7080,I13,SynPSD,A,14,H,No
B4,2010.12.13.16.58.35,7080,I13,beta,A,14,H,No
B5,2010.12.13.16.58.35,7080,I13,GADGeph,A,14,H,No
B6,2010.12.13.16.58.35,7080,I13,GADGamma,A,14,H,No
B7,2010.12.13.16.58.35,8918,I13,GADGamma,B,14,H,No
B8,2010.12.13.16.58.35,8918,I13,GADGeph,B,14,H,No
B9,2010.12.13.16.58.35,8918,I13,beta,B,14,H,No
B10,2010.12.13.16.58.35,8918,I13,SynPSD,B,14,H,No
B11,2010.12.13.16.58.35,8918,I13,NeuFos,B,14,H,No
C2,2010.12.13.16.58.35,7080,I13,NeuFos,A,14,H,No
C3,2010.12.13.16.58.35,7080,I13,SynPSD,A,14,H,No
C4,2010.12.13.16.58.35,7080,I13,beta,A,14,H,No
C5,2010.12.13.16.58.35,7080,I13,GADGeph,A,14,H,No
C6,2010.12.13.16.58.35,7080,I13,GADGamma,A,14,H,No
C7,2010.12.13.16.58.35,8918,I13,GADGamma,B,14,H,No
C8,2010.12.13.16.58.35,8918,I13,GADGeph,B,14,H,No
C9,2010.12.13.16.58.35,8918,I13,beta,B,14,H,No
C10,2010.12.13.16.58.35,8918,I13,SynPSD,B,14,H,No
C11,2010.12.13.16.58.35,8918,I13,NeuFos,B,14,H,No
D2,2010.12.13.16.58.35,7080,I13,NeuFos,A,14,H,No
D3,2010.12.13.16.58.35,7080,I13,SynPSD,A,14,H,No
D4,2010.12.13.16.58.35,7080,I13,beta,A,14,H,No
D5,2010.12.13.16.58.35,7080,I13,GADGeph,A,14,H,No
D6,2010.12.13.16.58.35,7080,I13,GADGamma,A,14,H,No
D7,2010.12.13.16.58.35,8918,I13,GADGamma,B,14,H,No
D8,2010.12.13.16.58.35,8918,I13,GADGeph,B,14,H,No
D9,2010.12.13.16.58.35,8918,I13,beta,B,14,H,No
D10,2010.12.13.16.58.35,8918,I13,SynPSD,B,14,H,No
D11,2010.12.13.16.58.35,8918,I13,NeuFos,B,14,H,No
E2,2010.12.13.16.58.35,7080,I13,NeuFos,A,14,H,No
E3,2010.12.13.16.58.35,7080,I13,SynPSD,A,14,H,No
E4,2010.12.13.16.58.35,7080,I13,GFAP,A,14,H,No
E5,2010.12.13.16.58.35,7080,I13,GADGeph,A,14,H,No
E6,2010.12.13.16.58.35,7080,I13,GADGamma,A,14,H,No
E7,2010.12.13.16.58.35,8918,I13,GADGamma,B,14,H,No
E8,2010.12.13.16.58.35,8918,I13,GADGeph,B,14,H,No
E9,2010.12.13.16.58.35,8918,I13,GFAP,B,14,H,No
E10,2010.12.13.16.58.35,8918,I13,SynPSD,B,14,H,No
E11,2010.12.13.16.58.35,8918,I13,NeuFos,B,14,H,No
F2,2010.12.13.16.58.35,7080,I13,NeuFos,A,14,H,No
F3,2010.12.13.16.58.35,7080,I13,SynPSD,A,14,H,No
F4,2010.12.13.16.58.35,7080,I13,GFAP,A,14,H,No
F5,2010.12.13.16.58.35,7080,I13,GADGeph,A,14,H,No
F6,2010.12.13.16.58.35,7080,I13,GADGamma,A,14,H,No
F7,2010.12.13.16.58.35,8918,I13,GADGamma,B,14,H,No
F8,2010.12.13.16.58.35,8918,I13,GADGeph,B,14,H,No
F9,2010.12.13.16.58.35,8918,I13,GFAP,B,14,H,No
F10,2010.12.13.16.58.35,8918,I13,SynPSD,B,14,H,No
F11,2010.12.13.16.58.35,8918,I13,NeuFos,B,14,H,No
G2,2010.12.13.16.58.35,7080,I13,NeuFos,A,14,H,No
G3,2010.12.13.16.58.35,7080,I13,SynPSD,A,14,H,No
G4,2010.12.13.16.58.35,7080,I13,GFAP,A,14,H,No
G5,2010.12.13.16.58.35,7080,I13,GADGeph,A,14,H,No
G6,2010.12.13.16.58.35,7080,I13,GADGamma,A,14,H,No
G7,2010.12.13.16.58.35,8918,I13,GADGamma,B,14,H,No
G8,2010.12.13.16.58.35,8918,I13,GADGeph,B,14,H,No
G9,2010.12.13.16.58.35,8918,I13,GFAP,B,14,H,No
G10,2010.12.13.16.58.35,8918,I13,SynPSD,B,14,H,No
G11,2010.12.13.16.58.35,8918,I13,NeuFos,B,14,H,No
B7,2010.12.13.18.35.45,8918,I14,beta,B,21,H,No
B9,2010.12.13.18.35.45,8918,I14,beta,B,21,H,No
C7,2010.12.13.18.35.45,8918,I14,beta,B,21,H,No
C9,2010.12.13.18.35.45,8918,I14,beta,B,21,H,No
D7,2010.12.13.18.35.45,8918,I14,beta,B,21,H,No
D9,2010.12.13.18.35.45,8918,I14,beta,B,21,H,No
E7,2010.12.13.18.35.45,8918,I14,beta,B,21,H,No
F7,2010.12.13.18.35.45,8918,I14,beta,B,21,H,No
G7,2010.12.13.18.35.45,8918,I14,beta,B,21,H,No
B4,2010.12.13.18.35.45,7080,I14,beta,A,21,H,No
B6,2010.12.13.18.35.45,7080,I14,beta,A,21,H,No
C4,2010.12.13.18.35.45,7080,I14,beta,A,21,H,No
C6,2010.12.13.18.35.45,7080,I14,beta,A,21,H,No
D4,2010.12.13.18.35.45,7080,I14,beta,A,21,H,No
D6,2010.12.13.18.35.45,7080,I14,beta,A,21,H,No
E6,2010.12.13.18.35.45,7080,I14,beta,A,21,H,No
F6,2010.12.13.18.35.45,7080,I14,beta,A,21,H,No
G6,2010.12.13.18.35.45,7080,I14,beta,A,21,H,No
B8,2010.12.13.18.35.45,8918,I14,GADGeph,B,21,H,No
C8,2010.12.13.18.35.45,8918,I14,GADGeph,B,21,H,No
D8,2010.12.13.18.35.45,8918,I14,GADGeph,B,21,H,No
E8,2010.12.13.18.35.45,8918,I14,GADGeph,B,21,H,No
F8,2010.12.13.18.35.45,8918,I14,GADGeph,B,21,H,No
G8,2010.12.13.18.35.45,8918,I14,GADGeph,B,21,H,No
B5,2010.12.13.18.35.45,7080,I14,GADGeph,A,21,H,No
C5,2010.12.13.18.35.45,7080,I14,GADGeph,A,21,H,No
D5,2010.12.13.18.35.45,7080,I14,GADGeph,A,21,H,No
E5,2010.12.13.18.35.45,7080,I14,GADGeph,A,21,H,No
F5,2010.12.13.18.35.45,7080,I14,GADGeph,A,21,H,No
G5,2010.12.13.18.35.45,7080,I14,GADGeph,A,21,H,No
E9,2010.12.13.18.35.45,8918,I14,GFAP,B,21,H,No
F9,2010.12.13.18.35.45,8918,I14,GFAP,B,21,H,No
G9,2010.12.13.18.35.45,8918,I14,GFAP,B,21,H,No
E4,2010.12.13.18.35.45,7080,I14,GFAP,A,21,H,No
F4,2010.12.13.18.35.45,7080,I14,GFAP,A,21,H,No
G4,2010.12.13.18.35.45,7080,I14,GFAP,A,21,H,No
B11,2010.12.13.18.35.45,8918,I14,NeuFos,B,21,H,No
C11,2010.12.13.18.35.45,8918,I14,NeuFos,B,21,H,No
D11,2010.12.13.18.35.45,8918,I14,NeuFos,B,21,H,No
E11,2010.12.13.18.35.45,8918,I14,NeuFos,B,21,H,No
F11,2010.12.13.18.35.45,8918,I14,NeuFos,B,21,H,No
G11,2010.12.13.18.35.45,8918,I14,NeuFos,B,21,H,No
B2,2010.12.13.18.35.45,7080,I14,NeuFos,A,21,H,No
C2,2010.12.13.18.35.45,7080,I14,NeuFos,A,21,H,No
D2,2010.12.13.18.35.45,7080,I14,NeuFos,A,21,H,No
E2,2010.12.13.18.35.45,7080,I14,NeuFos,A,21,H,No
F2,2010.12.13.18.35.45,7080,I14,NeuFos,A,21,H,No
G2,2010.12.13.18.35.45,7080,I14,NeuFos,A,21,H,No
B10,2010.12.13.18.35.45,8918,I14,SynPSD,B,21,H,No
C10,2010.12.13.18.35.45,8918,I14,SynPSD,B,21,H,No
D10,2010.12.13.18.35.45,8918,I14,SynPSD,B,21,H,No
E10,2010.12.13.18.35.45,8918,I14,SynPSD,B,21,H,No
F10,2010.12.13.18.35.45,8918,I14,SynPSD,B,21,H,No
G10,2010.12.13.18.35.45,8918,I14,SynPSD,B,21,H,No
B3,2010.12.13.18.35.45,7080,I14,SynPSD,A,21,H,No
C3,2010.12.13.18.35.45,7080,I14,SynPSD,A,21,H,No
D3,2010.12.13.18.35.45,7080,I14,SynPSD,A,21,H,No
E3,2010.12.13.18.35.45,7080,I14,SynPSD,A,21,H,No
F3,2010.12.13.18.35.45,7080,I14,SynPSD,A,21,H,No
G3,2010.12.13.18.35.45,7080,I14,SynPSD,A,21,H,No
B2,2010.12.13.20.12.57,8926,I15,NeuFos,B,21,H,No
B3,2010.12.13.20.12.57,8926,I15,SynPSD,B,21,H,No
B4,2010.12.13.20.12.57,8926,I15,beta,B,21,H,No
B5,2010.12.13.20.12.57,8926,I15,GADGeph,B,21,H,No
B6,2010.12.13.20.12.57,8926,I15,beta,B,21,H,No
B7,2010.12.13.20.12.57,9218,I15,beta,A,21,H,No
B8,2010.12.13.20.12.57,9218,I15,GADGeph,A,21,H,No
B9,2010.12.13.20.12.57,9218,I15,beta,A,21,H,No
B10,2010.12.13.20.12.57,9218,I15,SynPSD,A,21,H,No
B11,2010.12.13.20.12.57,9218,I15,NeuFos,A,21,H,No
C2,2010.12.13.20.12.57,8926,I15,NeuFos,B,21,H,No
C3,2010.12.13.20.12.57,8926,I15,SynPSD,B,21,H,No
C4,2010.12.13.20.12.57,8926,I15,beta,B,21,H,No
C5,2010.12.13.20.12.57,8926,I15,GADGeph,B,21,H,No
C6,2010.12.13.20.12.57,8926,I15,beta,B,21,H,No
C7,2010.12.13.20.12.57,9218,I15,beta,A,21,H,No
C8,2010.12.13.20.12.57,9218,I15,GADGeph,A,21,H,No
C9,2010.12.13.20.12.57,9218,I15,beta,A,21,H,No
C10,2010.12.13.20.12.57,9218,I15,SynPSD,A,21,H,No
C11,2010.12.13.20.12.57,9218,I15,NeuFos,A,21,H,No
D2,2010.12.13.20.12.57,8926,I15,NeuFos,B,21,H,No
D3,2010.12.13.20.12.57,8926,I15,SynPSD,B,21,H,No
D4,2010.12.13.20.12.57,8926,I15,beta,B,21,H,No
D5,2010.12.13.20.12.57,8926,I15,GADGeph,B,21,H,No
D6,2010.12.13.20.12.57,8926,I15,beta,B,21,H,No
D7,2010.12.13.20.12.57,9218,I15,beta,A,21,H,No
D8,2010.12.13.20.12.57,9218,I15,GADGeph,A,21,H,No
D9,2010.12.13.20.12.57,9218,I15,beta,A,21,H,No
D10,2010.12.13.20.12.57,9218,I15,SynPSD,A,21,H,No
D11,2010.12.13.20.12.57,9218,I15,NeuFos,A,21,H,No
E2,2010.12.13.20.12.57,8926,I15,NeuFos,B,21,H,No
E3,2010.12.13.20.12.57,8926,I15,SynPSD,B,21,H,No
E4,2010.12.13.20.12.57,8926,I15,GFAP,B,21,H,No
E5,2010.12.13.20.12.57,8926,I15,GADGeph,B,21,H,No
E6,2010.12.13.20.12.57,8926,I15,beta,B,21,H,No
E7,2010.12.13.20.12.57,9218,I15,beta,A,21,H,No
E8,2010.12.13.20.12.57,9218,I15,GADGeph,A,21,H,No
E9,2010.12.13.20.12.57,9218,I15,GFAP,A,21,H,No
E10,2010.12.13.20.12.57,9218,I15,SynPSD,A,21,H,No
E11,2010.12.13.20.12.57,9218,I15,NeuFos,A,21,H,No
F2,2010.12.13.20.12.57,8926,I15,NeuFos,B,21,H,No
F3,2010.12.13.20.12.57,8926,I15,SynPSD,B,21,H,No
F4,2010.12.13.20.12.57,8926,I15,GFAP,B,21,H,No
F5,2010.12.13.20.12.57,8926,I15,GADGeph,B,21,H,No
F6,2010.12.13.20.12.57,8926,I15,beta,B,21,H,No
F7,2010.12.13.20.12.57,9218,I15,beta,A,21,H,No
F8,2010.12.13.20.12.57,9218,I15,GADGeph,A,21,H,No
F9,2010.12.13.20.12.57,9218,I15,GFAP,A,21,H,No
F10,2010.12.13.20.12.57,9218,I15,SynPSD,A,21,H,No
F11,2010.12.13.20.12.57,9218,I15,NeuFos,A,21,H,No
G2,2010.12.13.20.12.57,8926,I15,NeuFos,B,21,H,No
G3,2010.12.13.20.12.57,8926,I15,SynPSD,B,21,H,No
G4,2010.12.13.20.12.57,8926,I15,GFAP,B,21,H,No
G5,2010.12.13.20.12.57,8926,I15,GADGeph,B,21,H,No
G6,2010.12.13.20.12.57,8926,I15,beta,B,21,H,No
G7,2010.12.13.20.12.57,9218,I15,beta,A,21,H,No
G8,2010.12.13.20.12.57,9218,I15,GADGeph,A,21,H,No
G9,2010.12.13.20.12.57,9218,I15,GFAP,A,21,H,No
G10,2010.12.13.20.12.57,9218,I15,SynPSD,A,21,H,No
G11,2010.12.13.20.12.57,9218,I15,NeuFos,A,21,H,No
B2,2010.12.13.21.50.03,5706*,I16,NeuFos,B,14,H,No
B3,2010.12.13.21.50.03,5706*,I16,SynPSD,B,14,H,No
B4,2010.12.13.21.50.03,5706*,I16,beta,B,14,H,No
B5,2010.12.13.21.50.03,5706*,I16,GADGeph,B,14,H,No
B6,2010.12.13.21.50.03,5706*,I16,beta,B,14,H,No
B7,2010.12.13.21.50.03,9227,I16,beta,A,14,H,No
B8,2010.12.13.21.50.03,9227,I16,GADGeph,A,14,H,No
B9,2010.12.13.21.50.03,9227,I16,beta,A,14,H,No
B10,2010.12.13.21.50.03,9227,I16,SynPSD,A,14,H,No
B11,2010.12.13.21.50.03,9227,I16,NeuFos,A,14,H,No
C2,2010.12.13.21.50.03,5706*,I16,NeuFos,B,14,H,No
C3,2010.12.13.21.50.03,5706*,I16,SynPSD,B,14,H,No
C4,2010.12.13.21.50.03,5706*,I16,beta,B,14,H,No
C5,2010.12.13.21.50.03,5706*,I16,GADGeph,B,14,H,No
C6,2010.12.13.21.50.03,5706*,I16,beta,B,14,H,No
C7,2010.12.13.21.50.03,9227,I16,beta,A,14,H,No
C8,2010.12.13.21.50.03,9227,I16,GADGeph,A,14,H,No
C9,2010.12.13.21.50.03,9227,I16,beta,A,14,H,No
C10,2010.12.13.21.50.03,9227,I16,SynPSD,A,14,H,No
C11,2010.12.13.21.50.03,9227,I16,NeuFos,A,14,H,No
D2,2010.12.13.21.50.03,5706*,I16,NeuFos,B,14,H,No
D3,2010.12.13.21.50.03,5706*,I16,SynPSD,B,14,H,No
D4,2010.12.13.21.50.03,5706*,I16,beta,B,14,H,No
D5,2010.12.13.21.50.03,5706*,I16,GADGeph,B,14,H,No
D6,2010.12.13.21.50.03,5706*,I16,beta,B,14,H,No
D7,2010.12.13.21.50.03,9227,I16,beta,A,14,H,No
D8,2010.12.13.21.50.03,9227,I16,GADGeph,A,14,H,No
D9,2010.12.13.21.50.03,9227,I16,beta,A,14,H,No
D10,2010.12.13.21.50.03,9227,I16,SynPSD,A,14,H,No
D11,2010.12.13.21.50.03,9227,I16,NeuFos,A,14,H,No
E2,2010.12.13.21.50.03,5706*,I16,NeuFos,B,14,H,No
E3,2010.12.13.21.50.03,5706*,I16,SynPSD,B,14,H,No
E4,2010.12.13.21.50.03,5706*,I16,GFAP,B,14,H,No
E5,2010.12.13.21.50.03,5706*,I16,GADGeph,B,14,H,No
E6,2010.12.13.21.50.03,5706*,I16,beta,B,14,H,No
E7,2010.12.13.21.50.03,9227,I16,beta,A,14,H,No
E8,2010.12.13.21.50.03,9227,I16,GADGeph,A,14,H,No
E9,2010.12.13.21.50.03,9227,I16,GFAP,A,14,H,No
E10,2010.12.13.21.50.03,9227,I16,SynPSD,A,14,H,No
E11,2010.12.13.21.50.03,9227,I16,NeuFos,A,14,H,No
F2,2010.12.13.21.50.03,5706*,I16,NeuFos,B,14,H,No
F3,2010.12.13.21.50.03,5706*,I16,SynPSD,B,14,H,No
F4,2010.12.13.21.50.03,5706*,I16,GFAP,B,14,H,No
F5,2010.12.13.21.50.03,5706*,I16,GADGeph,B,14,H,No
F6,2010.12.13.21.50.03,5706*,I16,beta,B,14,H,No
F7,2010.12.13.21.50.03,9227,I16,beta,A,14,H,No
F8,2010.12.13.21.50.03,9227,I16,GADGeph,A,14,H,No
F9,2010.12.13.21.50.03,9227,I16,GFAP,A,14,H,No
F10,2010.12.13.21.50.03,9227,I16,SynPSD,A,14,H,No
F11,2010.12.13.21.50.03,9227,I16,NeuFos,A,14,H,No
G2,2010.12.13.21.50.03,5706*,I16,NeuFos,B,14,H,No
G3,2010.12.13.21.50.03,5706*,I16,SynPSD,B,14,H,No
G4,2010.12.13.21.50.03,5706*,I16,GFAP,B,14,H,No
G5,2010.12.13.21.50.03,5706*,I16,GADGeph,B,14,H,No
G6,2010.12.13.21.50.03,5706*,I16,beta,B,14,H,No
G7,2010.12.13.21.50.03,9227,I16,beta,A,14,H,No
G8,2010.12.13.21.50.03,9227,I16,GADGeph,A,14,H,No
G9,2010.12.13.21.50.03,9227,I16,GFAP,A,14,H,No
G10,2010.12.13.21.50.03,9227,I16,SynPSD,A,14,H,No
G11,2010.12.13.21.50.03,9227,I16,NeuFos,A,14,H,No
B2,2010.12.13.23.27.12,8926,I17,NeuFos,B,14,H,No
B3,2010.12.13.23.27.12,8926,I17,SynPSD,B,14,H,No
B4,2010.12.13.23.27.12,8926,I17,beta,B,14,H,No
B5,2010.12.13.23.27.12,8926,I17,GADGeph,B,14,H,No
B6,2010.12.13.23.27.12,8926,I17,beta,B,14,H,No
B7,2010.12.13.23.27.12,9218,I17,beta,A,14,H,No
B8,2010.12.13.23.27.12,9218,I17,GADGeph,A,14,H,No
B9,2010.12.13.23.27.12,9218,I17,beta,A,14,H,No
B10,2010.12.13.23.27.12,9218,I17,SynPSD,A,14,H,No
B11,2010.12.13.23.27.12,9218,I17,NeuFos,A,14,H,No
C2,2010.12.13.23.27.12,8926,I17,NeuFos,B,14,H,No
C3,2010.12.13.23.27.12,8926,I17,SynPSD,B,14,H,No
C4,2010.12.13.23.27.12,8926,I17,beta,B,14,H,No
C5,2010.12.13.23.27.12,8926,I17,GADGeph,B,14,H,No
C6,2010.12.13.23.27.12,8926,I17,beta,B,14,H,No
C7,2010.12.13.23.27.12,9218,I17,beta,A,14,H,No
C8,2010.12.13.23.27.12,9218,I17,GADGeph,A,14,H,No
C9,2010.12.13.23.27.12,9218,I17,beta,A,14,H,No
C10,2010.12.13.23.27.12,9218,I17,SynPSD,A,14,H,No
C11,2010.12.13.23.27.12,9218,I17,NeuFos,A,14,H,No
D2,2010.12.13.23.27.12,8926,I17,NeuFos,B,14,H,No
D3,2010.12.13.23.27.12,8926,I17,SynPSD,B,14,H,No
D4,2010.12.13.23.27.12,8926,I17,beta,B,14,H,No
D5,2010.12.13.23.27.12,8926,I17,GADGeph,B,14,H,No
D6,2010.12.13.23.27.12,8926,I17,beta,B,14,H,No
D7,2010.12.13.23.27.12,9218,I17,beta,A,14,H,No
D8,2010.12.13.23.27.12,9218,I17,GADGeph,A,14,H,No
D9,2010.12.13.23.27.12,9218,I17,beta,A,14,H,No
D10,2010.12.13.23.27.12,9218,I17,SynPSD,A,14,H,No
D11,2010.12.13.23.27.12,9218,I17,NeuFos,A,14,H,No
E2,2010.12.13.23.27.12,8926,I17,NeuFos,B,14,H,No
E3,2010.12.13.23.27.12,8926,I17,SynPSD,B,14,H,No
E4,2010.12.13.23.27.12,8926,I17,GFAP,B,14,H,No
E5,2010.12.13.23.27.12,8926,I17,GADGeph,B,14,H,No
E6,2010.12.13.23.27.12,8926,I17,beta,B,14,H,No
E7,2010.12.13.23.27.12,9218,I17,beta,A,14,H,No
E8,2010.12.13.23.27.12,9218,I17,GADGeph,A,14,H,No
E9,2010.12.13.23.27.12,9218,I17,GFAP,A,14,H,No
E10,2010.12.13.23.27.12,9218,I17,SynPSD,A,14,H,No
E11,2010.12.13.23.27.12,9218,I17,NeuFos,A,14,H,No
F2,2010.12.13.23.27.12,8926,I17,NeuFos,B,14,H,No
F3,2010.12.13.23.27.12,8926,I17,SynPSD,B,14,H,No
F4,2010.12.13.23.27.12,8926,I17,GFAP,B,14,H,No
F5,2010.12.13.23.27.12,8926,I17,GADGeph,B,14,H,No
F6,2010.12.13.23.27.12,8926,I17,beta,B,14,H,No
F7,2010.12.13.23.27.12,9218,I17,beta,A,14,H,No
F8,2010.12.13.23.27.12,9218,I17,GADGeph,A,14,H,No
F9,2010.12.13.23.27.12,9218,I17,GFAP,A,14,H,No
F10,2010.12.13.23.27.12,9218,I17,SynPSD,A,14,H,No
F11,2010.12.13.23.27.12,9218,I17,NeuFos,A,14,H,No
G2,2010.12.13.23.27.12,8926,I17,NeuFos,B,14,H,No
G3,2010.12.13.23.27.12,8926,I17,SynPSD,B,14,H,No
G4,2010.12.13.23.27.12,8926,I17,GFAP,B,14,H,No
G5,2010.12.13.23.27.12,8926,I17,GADGeph,B,14,H,No
G6,2010.12.13.23.27.12,8926,I17,beta,B,14,H,No
G7,2010.12.13.23.27.12,9218,I17,beta,A,14,H,No
G8,2010.12.13.23.27.12,9218,I17,GADGeph,A,14,H,No
G9,2010.12.13.23.27.12,9218,I17,GFAP,A,14,H,No
G10,2010.12.13.23.27.12,9218,I17,SynPSD,A,14,H,No
G11,2010.12.13.23.27.12,9218,I17,NeuFos,A,14,H,No
B2,2010.12.14.01.04.20,9541,I18,NeuFos,A,14,C,MP
B3,2010.12.14.01.04.20,9541,I18,SynPSD,A,14,C,MP
B4,2010.12.14.01.04.20,9541,I18,beta,A,14,C,MP
B5,2010.12.14.01.04.20,9541,I18,GADGeph,A,14,C,MP
B6,2010.12.14.01.04.20,9541,I18,GADGamma,A,14,C,MP
B7,2010.12.14.01.04.20,6723,I18,GADGamma,B,14,C,MP
B8,2010.12.14.01.04.20,6723,I18,GADGeph,B,14,C,MP
B9,2010.12.14.01.04.20,6723,I18,beta,B,14,C,MP
B10,2010.12.14.01.04.20,6723,I18,SynPSD,B,14,C,MP
B11,2010.12.14.01.04.20,6723,I18,NeuFos,B,14,C,MP
C2,2010.12.14.01.04.20,9541,I18,NeuFos,A,14,C,CTL
C3,2010.12.14.01.04.20,9541,I18,SynPSD,A,14,C,CTL
C4,2010.12.14.01.04.20,9541,I18,beta,A,14,C,CTL
C5,2010.12.14.01.04.20,9541,I18,GADGeph,A,14,C,CTL
C6,2010.12.14.01.04.20,9541,I18,GADGamma,A,14,C,CTL
C7,2010.12.14.01.04.20,6723,I18,GADGamma,B,14,C,CTL
C8,2010.12.14.01.04.20,6723,I18,GADGeph,B,14,C,CTL
C9,2010.12.14.01.04.20,6723,I18,beta,B,14,C,CTL
C10,2010.12.14.01.04.20,6723,I18,SynPSD,B,14,C,CTL
C11,2010.12.14.01.04.20,6723,I18,NeuFos,B,14,C,CTL
D2,2010.12.14.01.04.20,9541,I18,NeuFos,A,14,C,MP
D3,2010.12.14.01.04.20,9541,I18,SynPSD,A,14,C,MP
D4,2010.12.14.01.04.20,9541,I18,beta,A,14,C,MP
D5,2010.12.14.01.04.20,9541,I18,GADGeph,A,14,C,MP
D6,2010.12.14.01.04.20,9541,I18,GADGamma,A,14,C,MP
D7,2010.12.14.01.04.20,6723,I18,GADGamma,B,14,C,MP
D8,2010.12.14.01.04.20,6723,I18,GADGeph,B,14,C,MP
D9,2010.12.14.01.04.20,6723,I18,beta,B,14,C,MP
D10,2010.12.14.01.04.20,6723,I18,SynPSD,B,14,C,MP
D11,2010.12.14.01.04.20,6723,I18,NeuFos,B,14,C,MP
E2,2010.12.14.01.04.20,9541,I18,NeuFos,A,14,C,CTL
E3,2010.12.14.01.04.20,9541,I18,SynPSD,A,14,C,CTL
E4,2010.12.14.01.04.20,9541,I18,GFAP,A,14,C,CTL
E5,2010.12.14.01.04.20,9541,I18,GADGeph,A,14,C,CTL
E6,2010.12.14.01.04.20,9541,I18,GADGamma,A,14,C,CTL
E7,2010.12.14.01.04.20,6723,I18,GADGamma,B,14,C,CTL
